order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO70139,274,2059,2013-11-05,2013-11-12,2013-11-17,70,1,70.0
SO70139,166,2059,2013-11-05,2013-11-12,2013-11-17,9,1,9.0
SO70139,250,2059,2013-11-05,2013-11-12,2013-11-17,50,1,50.0
SO70140,123,7226,2013-11-05,2013-11-12,2013-11-17,2320,1,2320.0
SO70140,295,7226,2013-11-05,2013-11-12,2013-11-17,5,1,5.0
SO70140,104,7226,2013-11-05,2013-11-12,2013-11-17,10,1,10.0
SO70140,233,7226,2013-11-05,2013-11-12,2013-11-17,24,1,24.0
SO70140,244,7226,2013-11-05,2013-11-12,2013-11-17,35,1,35.0
SO70141,122,7227,2013-11-05,2013-11-12,2013-11-17,2295,1,2295.0
SO70141,289,7227,2013-11-05,2013-11-12,2013-11-17,5,1,5.0
SO70141,284,7227,2013-11-05,2013-11-12,2013-11-17,35,1,35.0
SO70141,295,7227,2013-11-05,2013-11-12,2013-11-17,5,1,5.0
SO70141,104,7227,2013-11-05,2013-11-12,2013-11-17,10,1,10.0
SO70142,121,9377,2013-11-05,2013-11-12,2013-11-17,2295,1,2295.0
SO70142,174,9377,2013-11-05,2013-11-12,2013-11-17,22,1,22.0
SO70142,250,9377,2013-11-05,2013-11-12,2013-11-17,50,1,50.0
SO70143,123,8707,2013-11-05,2013-11-12,2013-11-17,2320,1,2320.0
SO70143,174,8707,2013-11-05,2013-11-12,2013-11-17,22,1,22.0
SO70144,122,2156,2013-11-05,2013-11-12,2013-11-17,2295,1,2295.0
SO70144,295,2156,2013-11-05,2013-11-12,2013-11-17,5,1,5.0
SO70144,104,2156,2013-11-05,2013-11-12,2013-11-17,10,1,10.0
SO70145,125,6178,2013-11-05,2013-11-12,2013-11-17,2320,1,2320.0
SO70145,104,6178,2013-11-05,2013-11-12,2013-11-17,10,1,10.0
SO70145,295,6178,2013-11-05,2013-11-12,2013-11-17,5,1,5.0
SO70145,245,6178,2013-11-05,2013-11-12,2013-11-17,35,1,35.0
SO70146,154,498,2013-11-05,2013-11-12,2013-11-17,1215,1,1215.0
SO70147,144,6836,2013-11-05,2013-11-12,2013-11-17,742,1,742.0
SO70147,251,6836,2013-11-05,2013-11-12,2013-11-17,50,1,50.0
SO70148,140,11182,2013-11-05,2013-11-12,2013-11-17,2443,1,2443.0
SO70148,168,11182,2013-11-05,2013-11-12,2013-11-17,8,1,8.0
SO70149,137,11911,2013-11-05,2013-11-12,2013-11-17,1701,1,1701.0
SO70149,244,11911,2013-11-05,2013-11-12,2013-11-17,35,1,35.0
SO70149,276,11911,2013-11-05,2013-11-12,2013-11-17,54,1,54.0
SO70149,166,11911,2013-11-05,2013-11-12,2013-11-17,9,1,9.0
SO70150,127,14920,2013-11-05,2013-11-12,2013-11-17,540,1,540.0
SO70150,285,14920,2013-11-05,2013-11-12,2013-11-17,21,1,21.0
SO70151,118,6296,2013-11-05,2013-11-12,2013-11-17,769,1,769.0
SO70151,168,6296,2013-11-05,2013-11-12,2013-11-17,8,1,8.0
SO70152,123,5160,2013-11-05,2013-11-12,2013-11-17,2320,1,2320.0
SO70153,125,4724,2013-11-05,2013-11-12,2013-11-17,2320,1,2320.0
SO70153,234,4724,2013-11-05,2013-11-12,2013-11-17,24,1,24.0
SO70153,247,4724,2013-11-05,2013-11-12,2013-11-17,55,1,55.0
SO70154,157,15236,2013-11-05,2013-11-12,2013-11-17,1215,1,1215.0
SO70154,288,15236,2013-11-05,2013-11-12,2013-11-17,29,1,29.0
SO70155,166,12862,2013-11-05,2013-11-12,2013-11-17,9,1,9.0
SO70155,127,12862,2013-11-05,2013-11-12,2013-11-17,540,1,540.0
SO70156,126,12586,2013-11-05,2013-11-12,2013-11-17,540,1,540.0
SO70156,246,12586,2013-11-05,2013-11-12,2013-11-17,35,1,35.0
SO70157,129,12508,2013-11-05,2013-11-12,2013-11-17,540,1,540.0
SO70158,133,10713,2013-11-05,2013-11-12,2013-11-17,1120,1,1120.0
SO70158,233,10713,2013-11-05,2013-11-12,2013-11-17,24,1,24.0
SO70158,246,10713,2013-11-05,2013-11-12,2013-11-17,35,1,35.0
SO70159,132,10601,2013-11-05,2013-11-12,2013-11-17,1120,1,1120.0
SO70159,251,10601,2013-11-05,2013-11-12,2013-11-17,50,1,50.0
SO70160,131,14469,2013-11-05,2013-11-12,2013-11-17,1120,1,1120.0
SO70160,290,14469,2013-11-05,2013-11-12,2013-11-17,4,1,4.0
SO70160,286,14469,2013-11-05,2013-11-12,2013-11-17,25,1,25.0
SO70160,259,14469,2013-11-05,2013-11-12,2013-11-17,2,1,2.0
SO70161,129,2267,2013-11-05,2013-11-12,2013-11-17,540,1,540.0
SO70162,160,5567,2013-11-05,2013-11-12,2013-11-17,2384,1,2384.0
SO70162,291,5567,2013-11-05,2013-11-12,2013-11-17,5,1,5.0
SO70162,288,5567,2013-11-05,2013-11-12,2013-11-17,29,1,29.0
SO70162,259,5567,2013-11-05,2013-11-12,2013-11-17,2,1,2.0
SO70163,144,35,2013-11-05,2013-11-12,2013-11-17,742,1,742.0
SO70163,105,35,2013-11-05,2013-11-12,2013-11-17,9,1,9.0
SO70163,166,35,2013-11-05,2013-11-12,2013-11-17,9,1,9.0
SO70163,295,35,2013-11-05,2013-11-12,2013-11-17,5,1,5.0
SO70164,145,3683,2013-11-05,2013-11-12,2013-11-17,742,1,742.0
SO70164,246,3683,2013-11-05,2013-11-12,2013-11-17,35,1,35.0
SO70165,128,14946,2013-11-05,2013-11-12,2013-11-17,540,1,540.0
SO70165,246,14946,2013-11-05,2013-11-12,2013-11-17,35,1,35.0
SO70166,282,1668,2013-11-06,2013-11-13,2013-11-18,25,1,25.0
SO70166,259,1668,2013-11-06,2013-11-13,2013-11-18,2,1,2.0
SO70167,286,3231,2013-11-06,2013-11-13,2013-11-18,25,1,25.0
SO70168,273,2050,2013-11-06,2013-11-13,2013-11-18,70,1,70.0
SO70168,166,2050,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70169,290,2642,2013-11-06,2013-11-13,2013-11-18,4,1,4.0
SO70169,244,2642,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70170,291,8577,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70170,288,8577,2013-11-06,2013-11-13,2013-11-18,29,1,29.0
SO70170,259,8577,2013-11-06,2013-11-13,2013-11-18,2,1,2.0
SO70171,123,9562,2013-11-06,2013-11-13,2013-11-18,2320,1,2320.0
SO70171,295,9562,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70171,104,9562,2013-11-06,2013-11-13,2013-11-18,10,1,10.0
SO70171,246,9562,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70171,166,9562,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70172,122,1719,2013-11-06,2013-11-13,2013-11-18,2295,1,2295.0
SO70172,104,1719,2013-11-06,2013-11-13,2013-11-18,10,1,10.0
SO70173,125,8945,2013-11-06,2013-11-13,2013-11-18,2320,1,2320.0
SO70173,104,8945,2013-11-06,2013-11-13,2013-11-18,10,1,10.0
SO70174,290,17977,2013-11-06,2013-11-13,2013-11-18,4,1,4.0
SO70174,286,17977,2013-11-06,2013-11-13,2013-11-18,25,1,25.0
SO70174,166,17977,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70175,291,621,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70175,247,621,2013-11-06,2013-11-13,2013-11-18,55,1,55.0
SO70175,168,621,2013-11-06,2013-11-13,2013-11-18,8,1,8.0
SO70176,287,279,2013-11-06,2013-11-13,2013-11-18,33,1,33.0
SO70176,250,279,2013-11-06,2013-11-13,2013-11-18,50,1,50.0
SO70177,289,12154,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70177,283,12154,2013-11-06,2013-11-13,2013-11-18,30,1,30.0
SO70177,259,12154,2013-11-06,2013-11-13,2013-11-18,2,1,2.0
SO70178,283,8002,2013-11-06,2013-11-13,2013-11-18,30,1,30.0
SO70179,283,11328,2013-11-06,2013-11-13,2013-11-18,30,1,30.0
SO70179,259,11328,2013-11-06,2013-11-13,2013-11-18,2,1,2.0
SO70179,168,11328,2013-11-06,2013-11-13,2013-11-18,8,1,8.0
SO70180,104,11981,2013-11-06,2013-11-13,2013-11-18,10,1,10.0
SO70180,295,11981,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70180,247,11981,2013-11-06,2013-11-13,2013-11-18,55,1,55.0
SO70180,166,11981,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70181,295,12277,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70181,104,12277,2013-11-06,2013-11-13,2013-11-18,10,1,10.0
SO70181,276,12277,2013-11-06,2013-11-13,2013-11-18,54,1,54.0
SO70182,273,7823,2013-11-06,2013-11-13,2013-11-18,70,1,70.0
SO70183,272,17123,2013-11-06,2013-11-13,2013-11-18,70,1,70.0
SO70183,248,17123,2013-11-06,2013-11-13,2013-11-18,50,1,50.0
SO70184,295,7410,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70184,168,7410,2013-11-06,2013-11-13,2013-11-18,8,1,8.0
SO70185,272,18106,2013-11-06,2013-11-13,2013-11-18,70,1,70.0
SO70185,166,18106,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70186,273,8117,2013-11-06,2013-11-13,2013-11-18,70,1,70.0
SO70186,275,8117,2013-11-06,2013-11-13,2013-11-18,54,1,54.0
SO70186,234,8117,2013-11-06,2013-11-13,2013-11-18,24,1,24.0
SO70187,273,7996,2013-11-06,2013-11-13,2013-11-18,70,1,70.0
SO70187,278,7996,2013-11-06,2013-11-13,2013-11-18,54,1,54.0
SO70188,295,14198,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70188,249,14198,2013-11-06,2013-11-13,2013-11-18,50,1,50.0
SO70189,295,5652,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70190,295,18233,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70190,245,18233,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70191,289,12490,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70192,174,3253,2013-11-06,2013-11-13,2013-11-18,22,1,22.0
SO70192,250,3253,2013-11-06,2013-11-13,2013-11-18,50,1,50.0
SO70193,174,2934,2013-11-06,2013-11-13,2013-11-18,22,1,22.0
SO70194,174,5060,2013-11-06,2013-11-13,2013-11-18,22,1,22.0
SO70194,280,5060,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70195,174,2657,2013-11-06,2013-11-13,2013-11-18,22,1,22.0
SO70196,282,8083,2013-11-06,2013-11-13,2013-11-18,25,1,25.0
SO70196,289,8083,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70196,259,8083,2013-11-06,2013-11-13,2013-11-18,2,1,2.0
SO70197,285,13580,2013-11-06,2013-11-13,2013-11-18,21,1,21.0
SO70197,290,13580,2013-11-06,2013-11-13,2013-11-18,4,1,4.0
SO70197,259,13580,2013-11-06,2013-11-13,2013-11-18,2,1,2.0
SO70198,295,8181,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70198,168,8181,2013-11-06,2013-11-13,2013-11-18,8,1,8.0
SO70199,290,9958,2013-11-06,2013-11-13,2013-11-18,4,1,4.0
SO70200,288,11660,2013-11-06,2013-11-13,2013-11-18,29,1,29.0
SO70201,291,16888,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70201,246,16888,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70202,291,16952,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70203,284,93,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70204,291,2828,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70204,245,2828,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70204,166,2828,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70205,289,730,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70205,284,730,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70205,244,730,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70206,289,843,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70206,284,843,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70206,259,843,2013-11-06,2013-11-13,2013-11-18,2,1,2.0
SO70207,284,2169,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70207,289,2169,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70207,259,2169,2013-11-06,2013-11-13,2013-11-18,2,1,2.0
SO70208,174,2075,2013-11-06,2013-11-13,2013-11-18,22,1,22.0
SO70209,289,2224,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70209,284,2224,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70209,174,2224,2013-11-06,2013-11-13,2013-11-18,22,1,22.0
SO70210,110,5144,2013-11-06,2013-11-13,2013-11-18,540,1,540.0
SO70210,104,5144,2013-11-06,2013-11-13,2013-11-18,10,1,10.0
SO70210,295,5144,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70210,166,5144,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70211,122,6462,2013-11-06,2013-11-13,2013-11-18,2295,1,2295.0
SO70211,104,6462,2013-11-06,2013-11-13,2013-11-18,10,1,10.0
SO70211,244,6462,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70212,124,6476,2013-11-06,2013-11-13,2013-11-18,2320,1,2320.0
SO70212,245,6476,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70213,120,6501,2013-11-06,2013-11-13,2013-11-18,2295,1,2295.0
SO70214,124,6537,2013-11-06,2013-11-13,2013-11-18,2320,1,2320.0
SO70214,174,6537,2013-11-06,2013-11-13,2013-11-18,22,1,22.0
SO70214,294,6537,2013-11-06,2013-11-13,2013-11-18,64,1,64.0
SO70215,116,4257,2013-11-06,2013-11-13,2013-11-18,769,1,769.0
SO70215,246,4257,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70216,118,1033,2013-11-06,2013-11-13,2013-11-18,769,1,769.0
SO70217,121,2250,2013-11-06,2013-11-13,2013-11-18,2295,1,2295.0
SO70217,104,2250,2013-11-06,2013-11-13,2013-11-18,10,1,10.0
SO70217,295,2250,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70218,121,1420,2013-11-06,2013-11-13,2013-11-18,2295,1,2295.0
SO70218,174,1420,2013-11-06,2013-11-13,2013-11-18,22,1,22.0
SO70218,235,1420,2013-11-06,2013-11-13,2013-11-18,24,1,24.0
SO70218,248,1420,2013-11-06,2013-11-13,2013-11-18,50,1,50.0
SO70219,121,7952,2013-11-06,2013-11-13,2013-11-18,2295,1,2295.0
SO70219,174,7952,2013-11-06,2013-11-13,2013-11-18,22,1,22.0
SO70219,245,7952,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70220,120,6138,2013-11-06,2013-11-13,2013-11-18,2295,1,2295.0
SO70220,259,6138,2013-11-06,2013-11-13,2013-11-18,2,1,2.0
SO70221,122,6158,2013-11-06,2013-11-13,2013-11-18,2295,1,2295.0
SO70221,284,6158,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70221,259,6158,2013-11-06,2013-11-13,2013-11-18,2,1,2.0
SO70221,260,6158,2013-11-06,2013-11-13,2013-11-18,120,1,120.0
SO70221,251,6158,2013-11-06,2013-11-13,2013-11-18,50,1,50.0
SO70222,156,2692,2013-11-06,2013-11-13,2013-11-18,1215,1,1215.0
SO70222,105,2692,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70222,295,2692,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70222,244,2692,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70223,162,18370,2013-11-06,2013-11-13,2013-11-18,2384,1,2384.0
SO70223,105,18370,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70223,295,18370,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70223,234,18370,2013-11-06,2013-11-13,2013-11-18,24,1,24.0
SO70224,133,15440,2013-11-06,2013-11-13,2013-11-18,1120,1,1120.0
SO70224,245,15440,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70225,128,14939,2013-11-06,2013-11-13,2013-11-18,540,1,540.0
SO70225,285,14939,2013-11-06,2013-11-13,2013-11-18,21,1,21.0
SO70225,290,14939,2013-11-06,2013-11-13,2013-11-18,4,1,4.0
SO70225,246,14939,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70226,114,1587,2013-11-06,2013-11-13,2013-11-18,565,1,565.0
SO70226,104,1587,2013-11-06,2013-11-13,2013-11-18,10,1,10.0
SO70226,295,1587,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70227,121,4758,2013-11-06,2013-11-13,2013-11-18,2295,1,2295.0
SO70227,284,4758,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70227,289,4758,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70227,246,4758,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70228,121,2052,2013-11-06,2013-11-13,2013-11-18,2295,1,2295.0
SO70228,284,2052,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70229,148,193,2013-11-06,2013-11-13,2013-11-18,742,1,742.0
SO70229,166,193,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70229,278,193,2013-11-06,2013-11-13,2013-11-18,54,1,54.0
SO70230,155,15243,2013-11-06,2013-11-13,2013-11-18,1215,1,1215.0
SO70230,288,15243,2013-11-06,2013-11-13,2013-11-18,29,1,29.0
SO70230,291,15243,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70231,148,84,2013-11-06,2013-11-13,2013-11-18,742,1,742.0
SO70231,105,84,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70231,295,84,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70231,234,84,2013-11-06,2013-11-13,2013-11-18,24,1,24.0
SO70232,162,16570,2013-11-06,2013-11-13,2013-11-18,2384,1,2384.0
SO70232,246,16570,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70233,164,17066,2013-11-06,2013-11-13,2013-11-18,2384,1,2384.0
SO70234,159,16625,2013-11-06,2013-11-13,2013-11-18,2384,1,2384.0
SO70234,295,16625,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70234,105,16625,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70234,168,16625,2013-11-06,2013-11-13,2013-11-18,8,1,8.0
SO70235,161,16671,2013-11-06,2013-11-13,2013-11-18,2384,1,2384.0
SO70235,246,16671,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70236,163,11903,2013-11-06,2013-11-13,2013-11-18,2384,1,2384.0
SO70236,166,11903,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70237,128,12837,2013-11-06,2013-11-13,2013-11-18,540,1,540.0
SO70237,105,12837,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70237,295,12837,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70237,250,12837,2013-11-06,2013-11-13,2013-11-18,50,1,50.0
SO70238,131,10924,2013-11-06,2013-11-13,2013-11-18,1120,1,1120.0
SO70239,132,9653,2013-11-06,2013-11-13,2013-11-18,1120,1,1120.0
SO70239,290,9653,2013-11-06,2013-11-13,2013-11-18,4,1,4.0
SO70239,286,9653,2013-11-06,2013-11-13,2013-11-18,25,1,25.0
SO70240,132,10608,2013-11-06,2013-11-13,2013-11-18,1120,1,1120.0
SO70240,246,10608,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70241,137,7802,2013-11-06,2013-11-13,2013-11-18,1701,1,1701.0
SO70241,277,7802,2013-11-06,2013-11-13,2013-11-18,54,1,54.0
SO70242,133,10595,2013-11-06,2013-11-13,2013-11-18,1120,1,1120.0
SO70242,246,10595,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70243,134,10596,2013-11-06,2013-11-13,2013-11-18,1120,1,1120.0
SO70243,286,10596,2013-11-06,2013-11-13,2013-11-18,25,1,25.0
SO70243,234,10596,2013-11-06,2013-11-13,2013-11-18,24,1,24.0
SO70244,132,14490,2013-11-06,2013-11-13,2013-11-18,1120,1,1120.0
SO70245,126,16764,2013-11-06,2013-11-13,2013-11-18,540,1,540.0
SO70245,245,16764,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70246,145,4122,2013-11-06,2013-11-13,2013-11-18,742,1,742.0
SO70246,288,4122,2013-11-06,2013-11-13,2013-11-18,29,1,29.0
SO70246,291,4122,2013-11-06,2013-11-13,2013-11-18,5,1,5.0
SO70246,244,4122,2013-11-06,2013-11-13,2013-11-18,35,1,35.0
SO70247,129,18301,2013-11-06,2013-11-13,2013-11-18,540,1,540.0
SO70247,105,18301,2013-11-06,2013-11-13,2013-11-18,9,1,9.0
SO70248,137,8291,2013-11-07,2013-11-14,2013-11-19,1701,1,1701.0
SO70248,286,8291,2013-11-07,2013-11-14,2013-11-19,25,1,25.0
SO70248,290,8291,2013-11-07,2013-11-14,2013-11-19,4,1,4.0
SO70248,245,8291,2013-11-07,2013-11-14,2013-11-19,35,1,35.0
SO70249,260,1411,2013-11-07,2013-11-14,2013-11-19,120,1,120.0
SO70250,245,952,2013-11-07,2013-11-14,2013-11-19,35,1,35.0
SO70251,289,150,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70251,282,150,2013-11-07,2013-11-14,2013-11-19,25,1,25.0
SO70251,259,150,2013-11-07,2013-11-14,2013-11-19,2,1,2.0
SO70252,275,7765,2013-11-07,2013-11-14,2013-11-19,54,1,54.0
SO70253,291,17312,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70254,251,373,2013-11-07,2013-11-14,2013-11-19,50,1,50.0
SO70255,119,5447,2013-11-07,2013-11-14,2013-11-19,769,1,769.0
SO70255,283,5447,2013-11-07,2013-11-14,2013-11-19,30,1,30.0
SO70256,119,5511,2013-11-07,2013-11-14,2013-11-19,769,1,769.0
SO70256,174,5511,2013-11-07,2013-11-14,2013-11-19,22,1,22.0
SO70256,104,5511,2013-11-07,2013-11-14,2013-11-19,10,1,10.0
SO70256,295,5511,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70256,280,5511,2013-11-07,2013-11-14,2013-11-19,9,1,9.0
SO70257,121,3949,2013-11-07,2013-11-14,2013-11-19,2295,1,2295.0
SO70258,125,8300,2013-11-07,2013-11-14,2013-11-19,2320,1,2320.0
SO70259,123,8913,2013-11-07,2013-11-14,2013-11-19,2320,1,2320.0
SO70259,295,8913,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70259,104,8913,2013-11-07,2013-11-14,2013-11-19,10,1,10.0
SO70260,122,9557,2013-11-07,2013-11-14,2013-11-19,2295,1,2295.0
SO70260,174,9557,2013-11-07,2013-11-14,2013-11-19,22,1,22.0
SO70260,276,9557,2013-11-07,2013-11-14,2013-11-19,54,1,54.0
SO70261,286,17802,2013-11-07,2013-11-14,2013-11-19,25,1,25.0
SO70262,290,18079,2013-11-07,2013-11-14,2013-11-19,4,1,4.0
SO70262,286,18079,2013-11-07,2013-11-14,2013-11-19,25,1,25.0
SO70262,246,18079,2013-11-07,2013-11-14,2013-11-19,35,1,35.0
SO70263,291,16033,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70264,287,93,2013-11-07,2013-11-14,2013-11-19,33,1,33.0
SO70264,259,93,2013-11-07,2013-11-14,2013-11-19,2,1,2.0
SO70265,287,13511,2013-11-07,2013-11-14,2013-11-19,33,1,33.0
SO70265,259,13511,2013-11-07,2013-11-14,2013-11-19,2,1,2.0
SO70266,283,1433,2013-11-07,2013-11-14,2013-11-19,30,1,30.0
SO70266,259,1433,2013-11-07,2013-11-14,2013-11-19,2,1,2.0
SO70267,283,11742,2013-11-07,2013-11-14,2013-11-19,30,1,30.0
SO70268,104,9434,2013-11-07,2013-11-14,2013-11-19,10,1,10.0
SO70268,295,9434,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70269,104,1921,2013-11-07,2013-11-14,2013-11-19,10,1,10.0
SO70269,295,1921,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70269,166,1921,2013-11-07,2013-11-14,2013-11-19,9,1,9.0
SO70270,272,6541,2013-11-07,2013-11-14,2013-11-19,70,1,70.0
SO70270,250,6541,2013-11-07,2013-11-14,2013-11-19,50,1,50.0
SO70270,233,6541,2013-11-07,2013-11-14,2013-11-19,24,1,24.0
SO70271,166,7942,2013-11-07,2013-11-14,2013-11-19,9,1,9.0
SO70271,273,7942,2013-11-07,2013-11-14,2013-11-19,70,1,70.0
SO70272,274,17029,2013-11-07,2013-11-14,2013-11-19,70,1,70.0
SO70272,250,17029,2013-11-07,2013-11-14,2013-11-19,50,1,50.0
SO70273,295,7399,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70274,295,6530,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70274,248,6530,2013-11-07,2013-11-14,2013-11-19,50,1,50.0
SO70275,289,4738,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70275,174,4738,2013-11-07,2013-11-14,2013-11-19,22,1,22.0
SO70275,104,4738,2013-11-07,2013-11-14,2013-11-19,10,1,10.0
SO70275,295,4738,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70275,244,4738,2013-11-07,2013-11-14,2013-11-19,35,1,35.0
SO70276,289,12364,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70276,259,12364,2013-11-07,2013-11-14,2013-11-19,2,1,2.0
SO70277,282,10546,2013-11-07,2013-11-14,2013-11-19,25,1,25.0
SO70277,289,10546,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70278,289,6645,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70278,283,6645,2013-11-07,2013-11-14,2013-11-19,30,1,30.0
SO70278,246,6645,2013-11-07,2013-11-14,2013-11-19,35,1,35.0
SO70279,283,6880,2013-11-07,2013-11-14,2013-11-19,30,1,30.0
SO70279,289,6880,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70279,244,6880,2013-11-07,2013-11-14,2013-11-19,35,1,35.0
SO70280,290,16829,2013-11-07,2013-11-14,2013-11-19,4,1,4.0
SO70280,285,16829,2013-11-07,2013-11-14,2013-11-19,21,1,21.0
SO70281,295,11456,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70281,168,11456,2013-11-07,2013-11-14,2013-11-19,8,1,8.0
SO70282,291,16851,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70282,246,16851,2013-11-07,2013-11-14,2013-11-19,35,1,35.0
SO70283,291,17922,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70283,259,17922,2013-11-07,2013-11-14,2013-11-19,2,1,2.0
SO70284,284,512,2013-11-07,2013-11-14,2013-11-19,35,1,35.0
SO70284,289,512,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70284,245,512,2013-11-07,2013-11-14,2013-11-19,35,1,35.0
SO70284,235,512,2013-11-07,2013-11-14,2013-11-19,24,1,24.0
SO70285,289,161,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70285,284,161,2013-11-07,2013-11-14,2013-11-19,35,1,35.0
SO70285,259,161,2013-11-07,2013-11-14,2013-11-19,2,1,2.0
SO70286,284,1960,2013-11-07,2013-11-14,2013-11-19,35,1,35.0
SO70286,289,1960,2013-11-07,2013-11-14,2013-11-19,5,1,5.0
SO70286,281,1960,2013-11-07,2013-11-14,2013-11-19,159,1,159.0
